"Date","Price","Open","High","Low","Change %"
"May 13, 2020","0.319","0.319","0.331","0.302","-1.96%"
"May 12, 2020","0.326","0.350","0.373","0.321","-6.81%"
"May 11, 2020","0.350","0.342","0.361","0.313","3.28%"
"May 10, 2020","0.338","0.326","0.338","0.326","1.41%"
"May 08, 2020","0.334","0.305","0.337","0.272","9.30%"
"May 07, 2020","0.305","0.362","0.383","0.293","-18.21%"
"May 06, 2020","0.373","0.386","0.405","0.367","-0.43%"
"May 05, 2020","0.375","0.375","0.392","0.356","3.94%"
"May 04, 2020","0.361","0.350","0.372","0.337","2.24%"
"May 03, 2020","0.353","0.353","0.353","0.353","0.00%"
"May 01, 2020","0.353","0.358","0.372","0.329","-3.45%"
"Apr 30, 2020","0.366","0.362","0.372","0.324","-0.44%"
"Apr 29, 2020","0.367","0.375","0.377","0.339","-2.52%"
"Apr 28, 2020","0.377","0.411","0.413","0.362","-7.08%"
"Apr 27, 2020","0.405","0.377","0.408","0.372","7.62%"
"Apr 26, 2020","0.377","0.375","0.377","0.375","0.43%"
"Apr 24, 2020","0.375","0.374","0.381","0.356","1.21%"
"Apr 23, 2020","0.370","0.363","0.386","0.356","1.76%"
"Apr 22, 2020","0.364","0.347","0.383","0.323","10.07%"
"Apr 21, 2020","0.331","0.352","0.356","0.301","-5.49%"
"Apr 20, 2020","0.350","0.360","0.368","0.339","-2.23%"
"Apr 19, 2020","0.358","0.360","0.360","0.358","0.00%"
"Apr 17, 2020","0.358","0.392","0.406","0.320","1.73%"
"Apr 16, 2020","0.352","0.339","0.360","0.315","3.71%"
"Apr 15, 2020","0.339","0.415","0.419","0.325","-19.58%"
"Apr 14, 2020","0.422","0.444","0.460","0.398","-7.34%"
"Apr 13, 2020","0.455","0.411","0.455","0.405","10.81%"
"Apr 12, 2020","0.411","0.409","0.411","0.409","0.00%"
"Apr 09, 2020","0.411","0.481","0.481","0.398","-12.83%"
"Apr 08, 2020","0.471","0.457","0.494","0.438","0.68%"
"Apr 07, 2020","0.468","0.457","0.519","0.444","4.60%"
"Apr 06, 2020","0.448","0.392","0.454","0.392","14.56%"
"Apr 05, 2020","0.391","0.392","0.392","0.391","1.24%"
"Apr 03, 2020","0.386","0.381","0.397","0.348","0.36%"
"Apr 02, 2020","0.384","0.342","0.399","0.337","3.36%"
"Apr 01, 2020","0.372","0.366","0.385","0.323","-0.43%"
"Mar 31, 2020","0.374","0.402","0.410","0.336","-10.24%"
"Mar 30, 2020","0.416","0.385","0.418","0.334","7.74%"
"Mar 29, 2020","0.386","0.388","0.388","0.386","-3.55%"
"Mar 27, 2020","0.400","0.517","0.530","0.382","-23.99%"
"Mar 26, 2020","0.527","0.519","0.570","0.448","0.90%"
"Mar 25, 2020","0.522","0.515","0.552","0.483","-1.55%"
"Mar 24, 2020","0.530","0.411","0.534","0.406","30.54%"
"Mar 23, 2020","0.406","0.419","0.475","0.348","-3.45%"
"Mar 22, 2020","0.421","0.437","0.437","0.421","-12.44%"
"Mar 20, 2020","0.481","0.671","0.677","0.460","-32.26%"
"Mar 19, 2020","0.710","0.734","0.841","0.556","-10.64%"
"Mar 18, 2020","0.794","0.699","0.823","0.630","7.73%"
"Mar 17, 2020","0.737","0.502","0.756","0.489","45.65%"
"Mar 16, 2020","0.506","0.461","0.571","0.392","10.50%"
"Mar 15, 2020","0.458","0.453","0.484","0.453","-37.36%"
"Mar 13, 2020","0.731","0.608","0.766","0.563","19.25%"
"Mar 12, 2020","0.613","0.706","0.708","0.481","-12.68%"
"Mar 11, 2020","0.702","0.623","0.715","0.530","4.78%"
"Mar 10, 2020","0.670","0.549","0.677","0.489","33.73%"
"Mar 09, 2020","0.501","0.403","0.526","0.312","24.91%"
"Mar 08, 2020","0.401","0.395","0.401","0.389","-34.57%"
"Mar 06, 2020","0.613","0.679","0.684","0.490","-10.25%"
"Mar 05, 2020","0.683","0.786","0.786","0.653","-13.10%"
"Mar 04, 2020","0.786","0.734","0.792","0.689","5.79%"
"Mar 03, 2020","0.743","0.943","0.947","0.661","-20.19%"
"Mar 02, 2020","0.931","0.875","0.950","0.789","6.97%"
